eu_rank,company, country,industrial_sector,rnd_eur_million, rnd_1_year_growth_%,sales_eur_million,sales_1_year_growth_%,rnd_intensity_%,capex_eur_million,capex_1_year_growth_%,capex_int_%,profits_losses_eur_million,profits_1_year_growth_%,profitability_%,employees,employees_1_year_growth_%
150,VOITH,Germany,General Industrials,161.052,-13.35094449,2.811555498,5728.217,0.081522817,,  ,0,308.423,-9.658020768,5.38427577,43.08,4.837924657
151,GDF SUEZ,France,"Gas, Water & Multi-utilities",161,-31.77966102,0.180291153,89300,-7.974195676,7529,-17.95793832,8.431131019,-6061,-186.2898633,-6.787234043,0,-100
152,SNCF,France,Industrial Transportation,160,-20,0.496401092,32232,-4.695446481,,  ,0,1255,26.76767677,3.893646066,244.57,-1.914230598
153,IBERDROLA,Spain,Electricity,159.252,9.69355072,0.485407153,32807.922,-4.073749708,3491.007,-10.40602083,10.64074403,2484.204,-45.43259568,7.571963869,30.678,-2.106069309
154,INGERSOLL-RAND,Ireland,Industrial Engineering,158.219132,-20.24853841,1.766730087,8955.478437,-12.00151052,175.621787,-7.768469051,1.961054211,804.582719,-26.84116838,8.984251647,42,-14.28571429
155,ZF LENKSYSTEME,Germany,Automobiles & Parts,158.134,-18.98872951,7.827241755,2020.303,-2.687727921,,  ,0,84.514,-2.099019994,4.183233901,0,-100
156,ASSA ABLOY,Sweden,Construction & Materials,156.901487,3.422618836,2.867102571,5472.475544,3.994079672,147.645428,20.44198855,2.697964145,783.378649,-7.614483469,14.31488625,42.556,-0.481736121
157,MAXINGVEST,Germany,Beverages,154,-3.144654088,1.603665521,9603,-0.052039967,,  ,0,951,11.09813084,9.903155264,29.078,-0.68989071
158,BRITISH SKY BROADCASTING,UK,Media,151.652245,25.74257499,1.755355914,8639.401493,6.538065086,242.404769,-10.96491226,2.805805115,1542.792914,4.109589091,17.8576365,19.413,8.228800803
159,SAAB,Sweden,Aerospace & Defence,150.354519,10.26490047,5.608421062,2680.870736,-1.082882146,61.293171,65.54877999,2.286315792,137.937854,-30.99943555,5.145263147,14.14,2.211941593
160,PRADA,Italy,Personal Goods,149.936,34.6178364,4.179578948,3587.347,10.16202416,549.364,56.85224259,15.31393534,939.237,5.55822163,26.18193891,10.816,14.73427389
161,ESSILOR INTERNATIONAL,France,Health Care Equipment & Services,148,-0.65580593,2.92201382,5065,1.523351373,297,23.23651452,5.863770977,920,3.139013453,18.16386969,55.129,8.804373569
162,UMICORE,Belgium,Industrial Metals & Mining,146.222,-20.36402651,1.489135377,9819.255,-21.74654093,266.741,17.10980375,2.716509552,281.883,-15.87214421,2.87071677,10.293,-28.70896246
163,AGFA-GEVAERT,Belgium,Electronic & Electrical Equipment,146,-10.42944785,5.095986038,2865,-7.31154966,38,-7.317073171,1.326352531,176,62.96296296,6.143106457,11.047,-3.164446003
164,ARKEMA,France,Chemicals,144,-2.702702703,2.361429977,6098,-4.644253323,481,0.417536534,7.887832076,543,-19.19642857,8.904558872,13.513,-1.787920634
165,ELAN,Ireland,Pharmaceuticals & Biotechnology,142.049166,-14.86310329,97950.08068,0.145022,-99.9697291,,  ,0,-266.043078,-665.3312757,-183450.151,0.364,-59.64523282
166,RICHTER GEDEON,Hungary,Pharmaceuticals & Biotechnology,141.051438,7.995469703,11.93800082,1181.533157,7.567140626,85.206459,6.46977258,7.211516536,153.2089,-7.121456048,12.9669573,11.446,4.225095611
167,KWS SAAT,Germany,Food Producers,140.81,11.24981236,12.27385845,1147.235,16.31751523,57.739,24.94103391,5.032883411,141.374,10.19189699,12.32302013,4.443,15.37263049
168,TECHNICOLOR,France,Media,139,-13.125,4.028985507,3450,-3.631284916,64,-20,1.855072464,224,-15.15151515,6.492753623,14,-4.365052258
169,GETINGE,Sweden,Health Care Equipment & Services,138.840884,-3.301887308,4.864159435,2854.365402,4.284889446,147.081034,3.824700581,5.152845319,423.069622,-6.440339468,14.82184522,14.723,8.122200191
170,GRUNDFOS,Denmark,Industrial Engineering,138.385507,-18.91679789,18.19508615,760.565275,-2.491472271,,  ,0,34.212032,-10.31207055,4.498237446,2.79,0.504322767
171,EBERSPAECHER,Germany,Automobiles & Parts,138,2.985074627,4.882332583,2826.51781,9.112359088,,  ,0,89.187574,-32.38143558,3.155386946,7.105,15.82980111
172,EDENRED,France,Support Services,138,81.57894737,13.39805825,1030,-3.467666354,,  ,0,333,-3.197674419,32.33009709,6.175,4.395604396
173,MTU AERO ENGINES,Germany,Aerospace & Defence,137.5,-8.088235294,3.674800224,3741.7,10.74705499,86,-13.21897074,2.298420504,313.1,4.297135243,8.367854184,8.695,1.803067556
174,IMAGINATION TECHNOLOGIES,UK,Technology Hardware & Equipment,137.12587,36.77997942,67.21983201,203.996151,12.78694348,24.271524,-11.24405099,11.89803037,-0.048959,-100.3687081,-0.023999963,1.529,22.41793435
175,YANDEX,The Netherlands,Software & Computer Services,136.163443,35.39667269,15.55911837,875.13598,27.43110544,109.346678,14.93902476,12.49482143,332.173165,45.38241858,37.95674873,4.902,30.33767615
176,ELEKTA,Sweden,Health Care Equipment & Services,135.5674,34.34004517,11.23059658,1207.125543,3.433600878,26.413632,6.849317063,2.188142911,185.798452,-17.53507022,15.39180851,3.775,13.15947242
177,SMITHS,UK,Electronic & Electrical Equipment,134.337618,5.140187015,3.618992466,3712.017067,2.590673555,67.467337,12.77445144,1.817538438,587.861417,31.00053197,15.83671105,23.25,0.215517241
178,ANHEUSER-BUSCH INBEV,Belgium,Beverages,134.145461,1.648351802,0.428290313,31321.15227,8.644801045,2805.452903,18.53553923,8.957055216,10393.73531,8.066948135,33.18439634,154.587,31.41577122
179,RSA INSURANCE,UK,Nonlife Insurance,133.740562,-12.50000025,1.292705446,10345.78777,3.723213212,,  ,0,71.64673,-83.65122611,0.692520778,0,-100
180,MEGGITT,UK,Aerospace & Defence,131.829983,13.69721956,6.742808298,1955.119843,1.961639053,62.571477,47.60563225,3.200390872,359.785994,-5.63733169,18.40224758,11.035,1.883482596
181,VOESTALPINE,Austria,Industrial Metals & Mining,130,3.503184713,1.157824377,11227.955,-2.572333261,891.176,20.40884986,7.937117667,802.839,-4.902472913,7.150358191,45.28,4.262128992
182,GIESECKE & DEVRIENT,Germany,Support Services,130,-0.611620795,7.26500503,1789.4,9.416656475,,  ,0,97.1,-16.22088007,5.426399911,10.893,3.673741315
183,PORTUGAL TELECOM,Portugal,Fixed Line Telecommunications,130,-22.15568862,4.465540114,2911.182,-55.883194,624.451,-58.65589671,21.45008454,367.865,-60.52929469,12.63627626,12.729,-81.84243185
184,JOHN LEWIS,UK,General Retailers,128.844702,12.2788757,1.195197055,10780.20578,6.642253856,,  ,0,564.217997,2.829162111,5.233833274,86.6,5.738705739
185,ADIDAS,Germany,Personal Goods,128,0,0.883245929,14492,-2.627158503,427,13.56382979,2.946453216,1201,30.68552775,8.287330941,50.728,9.549518421
186,LONDON STOCK EXCHANGE,UK,Financial Services,127.531179,401.4084521,9.813470557,1299.552266,49.82103516,28.181047,29.67033164,2.168519708,340.202555,22.96072506,26.17844345,2.847,41.43070045
187,SYMRISE,Germany,Chemicals,127.273,11.69000983,6.953342082,1830.386,5.501765485,57.999,12.40769812,3.168675897,280.05,12.29174603,15.30005146,6.085,4.931884808
188,ALMIRALL,Spain,Pharmaceuticals & Biotechnology,126.7,-20.56426332,18.28570439,692.891,1.465699784,14.595,-49.27536232,2.106391914,-67.297,-220.2011181,-9.712494462,2.969,5.884450785
189,GRIFOLS,Spain,Pharmaceuticals & Biotechnology,122.499,-1.666465984,4.467942162,2741.732,4.608568516,138.46,-5.182567727,5.050092423,736.912,11.28390449,26.87760875,11.779,4.6185274
190,WEBASTO,Germany,Automobiles & Parts,120.416,6.73852536,907.0201868,13.276,-16.94713794,,  ,0,-1.612,-94.94099925,-12.14221151,0.059,1.724137931
191,MALLINCKRODT,Ireland,Pharmaceuticals & Biotechnology,120.150826,14.98959067,7.516443634,1598.506313,  ,107.243857,  ,6.709004283,103.473282,  ,6.473123137,5.5,  
192,HEIDELBERGER DRUCKMASCHINEN,Germany,Industrial Engineering,116.896,-1.1425237,4.802140127,2434.248,-10.9848953,51.339,-36.13122341,2.109029154,72.623,145.4391835,2.983385423,13.041,-8.258881463
193,KION,Germany,Industrial Engineering,114.2,-1.053580093,2.54082677,4494.6,-4.909678369,125.8,-18.89156098,2.798914253,356.2,-37.80121534,7.925065634,22.273,4.987037473
194,SCA,Sweden,Forestry & Paper,114.007556,18.12865486,1.13458925,10048.35503,4.227941169,626.477162,-2.168164923,6.234624074,856.636969,22.58116614,8.525146316,34.004,0.678016284
195,LAFARGE,France,Construction & Materials,114,-1.724137931,0.750098697,15198,-3.907435508,1051,35.61290323,6.915383603,1725,-8.922914467,11.35017765,54.822,-5.529803036
196,DIALOG SEMICONDUCTOR,UK,Technology Hardware & Equipment,113.65456,25.62797512,17.35959516,654.707434,16.71753368,16.802988,-33.838687,2.566488041,74.439854,12.77353013,11.36994177,1.1,36.4764268
197,REPSOL YPF,Spain,Oil & Gas Producers,112,8.737864078,0.200911276,55746,-2.530029899,3438,0.408878505,6.167258637,2734,-34.02509653,4.904387759,30.296,1.037185259
198,INGENICO,France,Electronic & Electrical Equipment,111.571,10.95409523,8.138320298,1370.934,13.63607352,40.17,-19.30980455,2.930119174,189.476,22.22602099,13.82094251,4.662,18.26484018
199,ALTANA,Germany,Chemicals,109.37,6.896416913,6.195157955,1765.411,3.523798187,,  ,0,233.616,1.896914951,13.23295255,5.741,7.048293865
200,MERZ,Germany,Pharmaceuticals & Biotechnology,109.197,-10.22715128,10.59103888,1031.032,6.707457802,,  ,0,329.001,25.02793169,31.90987283,2.885,0.104094379
201,LYONDELLBASELL INDUSTRIES,The Netherlands,Chemicals,108.76659,-0.662251111,0.340359875,31956.34915,-3.342471762,1131.897643,47.26415086,3.542011754,3547.966155,15.89294173,11.10253909,13.3,-0.746268657
202,SOFTWARE,Germany,Software & Computer Services,107.924,6.766649519,11.09539299,972.692,-7.126857335,13.833,4.101444913,1.422135681,203.587,-16.50727122,20.93026364,5.238,-3.340099649
203,BARCO,Belgium,Electronic & Electrical Equipment,107.545,10.51906812,9.28701269,1158.015,0.175607815,22.869,-7.982939685,1.974844885,72.461,-26.14611574,6.257345544,3.979,6.818791946
204,ABENGOA,Spain,General Industrials,107.42,17.70764848,1.460211215,7356.47,-5.48353211,101.429,-73.37003752,1.378772699,793.966,2.495100937,10.79275794,24.748,-5.328793849
205,HUSQVARNA,Sweden,Industrial Engineering,107.347708,1.062698613,3.13788893,3421.016817,-1.709152244,89.851499,54.26356609,2.626455928,181.847695,-3.359328135,5.315603656,14.156,-8.25069674
206,SICK,Germany,Electronic & Electrical Equipment,106.642,15.73155644,10.56368652,1009.515,3.933347747,,  ,0,88.525,5.224058005,8.769062372,6.246,5.595942519
207,QIAGEN,The Netherlands,Pharmaceuticals & Biotechnology,105.916905,19.26418178,11.21903188,944.082396,3.788733868,55.17294,-25.40001653,5.844081008,23.582047,-81.19028324,2.497880174,4.015,0.400100025
208,SPECTRIS,UK,Electronic & Electrical Equipment,105.678926,3.508771449,7.36272876,1435.322819,-2.339941483,37.853356,10.06944665,2.637271247,223.89603,-5.350832954,15.59900163,7.344,-0.230946882
209,LEONI,Germany,Electronic & Electrical Equipment,105.417,13.93611744,2.690660218,3917.886,2.858461536,153.606,-4.368614706,3.92063475,164.592,-26.65436753,4.201041072,61.591,3.700772818
210,COBHAM,UK,Aerospace & Defence,105.08187,16.71087507,4.917025186,2137.102537,2.303646958,69.258505,20.33194996,3.240766589,188.311488,-33.76732469,8.811532659,10.09,0.980784628
211,GAMELOFT,France,Software & Computer Services,104.464,5.694281436,44.77745011,233.296,11.99193529,15.75,158.3237658,6.751080173,24.933,61.18042537,10.68728139,6.391,2.732679633
212,HEIDELBERGCEMENT,Germany,Construction & Materials,103.9,13.05767138,0.745556441,13935.9,-0.601275303,914.9,13.89269264,6.56505859,1320,17.10432931,9.47193938,52.56,1.143055074
213,FINCANTIERI,Italy,Industrial Engineering,103.861,67.51774194,4.513637041,2301.049,-0.67231454,,  ,0,12.972,-395.4897494,0.563742884,10.227,4.261392599
214,LINDE,Germany,Chemicals,103,-12.71186441,0.618432903,16655,5.191688246,2162,16.04938272,12.98108676,2132,5.596830114,12.80096067,63.487,1.150322632
215,PACE,UK,Technology Hardware & Equipment,101.442973,-11.73501564,5.66580271,1790.443088,2.737788114,15.662389,-4.424781083,0.874777261,103.545793,52.2388056,5.783249615,2.051,10.03218884
216,BOREALIS,Austria,Chemicals,101.217,4.34742268,  ,,-100,,  ,  ,,  ,  ,0.179,2.285714286
217,OLD MUTUAL,UK,Life Insurance,100.305422,16.66666667,2.482269513,4040.875557,-0.558330882,,  ,0,-10970.30843,1.078226429,-271.4834515,0,-100
218,MUNDIPHARMA RESEARCH,UK,Pharmaceuticals & Biotechnology,99.978235,13.00275387,80.51505921,124.173336,13.96694634,,  ,0,11.326154,15.57206835,9.121244838,0.271,3.435114504
219,METRO,Germany,General Retailers,99,-26.11940299,0.213725956,46321,-30.59380572,549,-57.89877301,1.185207573,546,-55.5736371,1.178731029,278.594,-3.301898253
220,WINCOR NIXDORF,Germany,Software & Computer Services,98.711,9.110302977,4.004496544,2465.004,5.207349906,39.235,-14.59326498,1.591680987,130.933,29.31909766,5.311674951,8.826,-2.550513415
221,SELLAFIELD,UK,General Industrials,97.917197,5.128204412,195.2380939,50.152711,7.692308849,,  ,0,42.988038,16.12903278,85.71428571,10.031,6.769558276
222,ORION OYJ,Finland,Pharmaceuticals & Biotechnology,97.7,-2.3,9.703048962,1006.9,2.702978376,65.9,55.4245283,6.5448406,264.7,-5.767176931,26.2886086,3.54,1.287553648
223,VEOLIA ENVIRONNEMENT,France,"Gas, Water & Multi-utilities",97.7,-25.13409962,0.423005984,23096.6,-5.915180845,1226.9,-27.00065449,5.31203727,1548.3,-27.29279174,6.703584077,202.8,-7.708690765
224,KRKA,Slovenia,Pharmaceuticals & Biotechnology,97.235,-3.824850151,8.097336252,1200.827,5.031570864,151.676,4.508998705,12.63096183,227.082,18.41125491,18.91046754,10.048,6.204418138
225,KORBER,Germany,General Industrials,97.002,-8.551657821,4.841201871,2003.676,3.118235631,,  ,0,221.604,-2.166772621,11.05987196,9.169,-0.206791467
226,E.ON,Germany,"Gas, Water & Multi-utilities",97,-32.16783217,0.079216007,122450,-7.300159736,4574,-28.29597116,3.735402205,5028,16.60482375,4.106165782,62.239,-13.65647934
227,KONE,Finland,Industrial Engineering,96.5,12.07897793,1.391974151,6932.6,10.44799898,77.4,-31.74603175,1.116464241,953.5,16.09643249,13.75385858,43.298,8.649720208
228,SMA SOLAR TECHNOLOGY,Germany,Alternative Energy,96.195,-6.816684749,10.31556326,932.523,-36.27534658,25.189,-65.45003155,2.70116662,-89.146,-186.2447274,-9.559656974,5.803,-6.749156355
229,ALKERMES,Ireland,Pharmaceuticals & Biotechnology,92.904795,-4.006084316,29.59615245,313.908354,-24.78281562,13.816257,-14.2368469,4.401366457,11.234864,-81.06168868,3.579026763,12.3,900
230,ANDRITZ,Austria,Industrial Engineering,92.629,18.47867796,1.622004587,5710.773,10.31302638,111.354,2.054769411,1.949893648,89.932,-72.99023009,1.574778055,23.713,32.73439687
231,PENTAIR,Ireland,General Industrials,91.218913,34.46348225,1.681885633,5423.609738,69.37166479,123.268802,79.83328459,2.272818436,562.540802,-1993.904282,10.37207375,28.6,-3.703703704
232,BENTELER INTERNATIONAL,Austria,Automobiles & Parts,91.198,-15.21670416,719.753378,12.670729,-1.105617728,,  ,0,-10.600599,156.7304129,-83.66210815,0,  
233,BOUYGUES,France,Construction & Materials,91,-1.086956522,0.272904483,33345,-0.602140281,1387,-39.87863026,4.15954416,1765,13.79754997,5.293147398,128.067,-6.454888097
234,GAMESA,Spain,Industrial Engineering,90.662,-19.34272802,3.881713534,2335.618,-12.35432058,73.88,-47.10161531,3.163188501,187.764,-189.7838176,8.039157088,6.278,-5.679086538
235,VAILLANT,Germany,Industrial Engineering,90.6,1.797752809,3.886243727,2331.3,2.434201854,,  ,0,186.1,-8.908467939,7.982670613,11.619,-0.743208611
236,RED BULL TECHNOLOGY,UK,Automobiles & Parts,90.414591,8.246007828,32.65000769,276.920581,7.746024089,,  ,0,5.529933,12.21224971,1.996938249,0.658,8.760330579
237,SALZGITTER,Germany,Industrial Metals & Mining,87.9,7.58873929,0.950866489,9244.2,-11.0895241,274.7,-14.37032419,2.971592999,-355.1,-681.1783961,-3.841327535,23.164,-0.357035316
238,VALLOUREC,France,Industrial Engineering,87.384,-5.856496445,1.566494823,5578.314,4.737047453,566.995,-29.40060963,10.16427186,604.407,15.13742418,10.83494045,22.912,3.225806452
239,GEA,Germany,Industrial Engineering,87.147,-13.29778238,2.017294468,4319.994,4.28931441,120.508,-3.590514896,2.789540911,418.149,33.46302508,9.679388444,24.954,1.848904126
240,PHOENIX CONTACT,Germany,Electronic & Electrical Equipment,87.065332,22.67734273,5.560913052,1565.666127,2.189860031,,  ,0,214.542511,-0.025332149,13.70295412,11.726,7.894736842
241,RABOBANK,The Netherlands,Banks,87,-6.451612903,0.771550195,11276,-17.12479788,,  ,0,465,-77.39426349,4.123802767,58.249,-2.347063656
242,MARKS & SPENCER,UK,General Retailers,86.692543,-46.9685902,0.704191199,12310.93816,2.821438547,525.528763,-31.51260495,4.26879541,725.064905,-19.36254978,5.889599116,85.813,4.990579196
243,HERAEUS,Germany,Industrial Metals & Mining,86,2.502979738,0.504691874,17040.1,-14.66424282,,  ,0,250,-27.99539171,1.46712754,12.344,-8.718479627
244,AXIS,Sweden,Technology Hardware & Equipment,85.979757,25.01230898,16.14866003,532.426572,12.74769933,6.885605,36.7713049,1.293249692,73.179305,7.103915407,13.74448776,1.532,19.87480438
245,VATTENFALL,Sweden,Electricity,85.674985,-15.38461538,0.442091285,19379.47838,2.612468845,,  ,0,-728.406689,-125.2731759,-3.758649613,31.819,-2.973104836
246,TRANSMISSIONS AND ENGINEERING SERVICES NETHERLANDS,The Netherlands,Industrial Engineering,85.020786,15.96091174,2.648809525,3209.773492,18.18887591,,  ,0,258.525283,-10.26543457,8.054315473,8.552,-2.939507434
247,INDAP SWEDEN,Sweden,Health Care Equipment & Services,84.546197,10.96296324,6.909594089,1223.605843,0.565915136,,  ,0,8.353029,-85.1999997,0.682656841,7.243,-0.658345906
248,WILLIAM DEMANT,Denmark,Health Care Equipment & Services,84.263779,2.610113243,6.830274693,1233.680676,7.644652315,54.925516,24.62006213,4.452166356,238.992977,8.252427402,19.37235313,9.12,13.64485981
249,BELGACOM,Belgium,Fixed Line Telecommunications,84,10.52631579,1.346369611,6239,-2.743569758,852,10.21992238,13.65603462,887,-14.13359148,14.21702196,15.699,-1.008890851
250,ENEL,Italy,Electricity,84,-39.56834532,0.108726604,77258,-6.579281491,5350,-17.96994787,6.924849207,10407,27.45866503,13.47044966,71.394,-3.131529674
251,NORDDEUTSCHE LANDESBANK GIROZENTRALE,Germany,Banks,83,-10.75268817,3.258735768,2547,5.992509363,,  ,0,161,106.4102564,6.321162152,7.058,0.727843585
252,STORA ENSO,Finland,Forestry & Paper,82,0.244498778,0.777693475,10544,-2.503976033,424,-24.38023899,4.02124431,27,-96.06184364,0.256069803,28.231,-1.897348577
253,GN STORE NORD,Denmark,Technology Hardware & Equipment,81.852415,10.88929166,8.997202141,909.754096,8.638617879,45.815918,85.86956328,5.036077134,166.250159,52.08333339,18.27418637,5.05,6.315789474
254,ALFA LAVAL,Sweden,Industrial Engineering,81.724228,3.428572173,2.418654375,3378.913037,0.405863217,55.87499,-6.779661582,1.653638001,491.361276,-0.978161963,14.54199237,16.282,1.382316314
255,BOLLORE,France,Industrial Transportation,80.9,-38.52583587,0.744361234,10868.379,7.302834708,381.603,-10.13663081,3.511130777,631.127,32.97662316,5.80700213,53.608,-3.504635046
256,PUMA,Germany,Personal Goods,80.8,-13.95101171,2.706595652,2985.3,-8.725960803,55.7,-31.40394089,1.865809131,44.8,-60.42402827,1.500686698,10.982,-2.728077945
257,GROUPE SEB,France,Household Goods & Home Construction,80.5,6.763925729,1.934491625,4161.3,2.502647979,114.2,2.60557053,2.744334703,363.9,-1.006528836,8.744863384,24.682,-0.306971484
258,KING DIGITAL ENTERTAINMENT,Ireland,Software & Computer Services,80.126171,286.3706298,5.86434968,1366.326624,1046.084831,11.128272,467.5665668,0.814466454,519.815835,5928.237629,38.04477098,0,  
259,HAGER,Germany,Industrial Engineering,79.941,12.70725242,5.517670266,1448.818,5.363677618,,  ,0,138.033,16.2167851,9.52728362,10.681,-3.067428986
260,CARL BENNET,Sweden,Support Services,78.78938,764.3534708,2.086821336,3775.569027,310.8593738,,  ,0,502.423396,638.9109413,13.30722316,19.559,316.4147328
261,BANK OF IRELAND,UK,Banks,78,13.04347826,3.058823529,2550,49.47245018,,  ,0,-525,-75.8953168,-20.58823529,11.255,-6.33322237
262,LOTTOMATICA,Italy,Travel & Leisure,77.6,7.479224377,2.533601233,3062.834,-0.417825623,10.37,1.736485824,0.338575319,559.132,-4.148416594,18.25538047,8.583,0.011652296
263,FRIESLANDCAMPINA INTERNATIONAL HOLDING,The Netherlands,Food Producers,77,10,1.527171757,5042,4.562422231,,  ,0,261,-31.67539267,5.176517255,12.542,-2.282820413
264,SOPRA,France,Software & Computer Services,76.7,81.7535545,5.68571418,1348.995,10.87062115,17.11,152.3226663,1.268351625,115.715,11.03274898,8.577867227,16.284,13.79454927
265,TENARIS,Luxembourg,"Oil Equipment, Services & Distribution",76.571679,27.22891464,0.974706548,7855.869969,8.639297078,572.642317,-8.453755788,7.289355848,1708.80071,24.37509167,21.75189657,26.673,-1.137879911
266,NEXANS,France,Electronic & Electrical Equipment,76,1.333333333,1.132469081,6711,-6.505990527,194,16.86746988,2.890776337,-180,-225,-2.682163612,25.843,3.042264753
267,TECHNIP,France,"Oil Equipment, Services & Distribution",75.5,9.898107715,0.808688853,9336.1,13.8007533,599,19.0381558,6.41595527,832,2.148557397,8.911644048,38.851,6.417771447
268,ASM INTERNATIONAL,The Netherlands,Technology Hardware & Equipment,75.391,-49.47627313,16.6797569,451.991,22.02484281,10.776,-50.9579939,2.384118268,44.921,275.6878816,9.938472226,1.503,-91.36405424
269,AHOLD,The Netherlands,Food & Drug Retailers,75,-31.19266055,0.229955542,32615,-0.205005814,811,-10.87912088,2.486585927,1249,-7.068452381,3.829526292,222,-1.333333333
270,RECORDATI,Italy,Pharmaceuticals & Biotechnology,74.725,17.84976422,7.935707231,941.63,13.67990757,12.325,-7.483861282,1.308900524,195.421,22.35683785,20.75348067,3.961,17.57197982
271,ANGLO AMERICAN,UK,Mining,74.686392,28.75000034,0.351032651,21276.19516,2.308228732,4441.302411,2.785702294,20.87451435,2155.753807,852.8846174,10.13223366,0,-100
272,AMER SPORTS,Finland,Leisure Goods,74.1,5.555555556,3.468289258,2136.5,3.512596899,43.4,-1.587301587,2.0313597,154.6,14.51851852,7.236133864,7.33,2.003896465
273,SUEZ ENVIRONNEMENT,France,"Gas, Water & Multi-utilities",74,0,0.505333315,14643.8,-3.031466864,1138.3,-6.879908377,7.773255576,1162.7,11.06122839,7.939878993,80.41,1.082351758
274,PRYSMIAN,Italy,Electronic & Electrical Equipment,73.838,-2.844736842,1.015234429,7273,-7.326707441,103,-21.96969697,1.416196893,366,5.172413793,5.032311288,19.374,-2.623642943
275,STADA ARZNEIMITTEL,Germany,Pharmaceuticals & Biotechnology,73.8,10.83078032,3.663601916,2014.411,9.625184485,33.99,12.35620785,1.687341858,277.719,19.99870374,13.78661058,9.825,26.59451102
276,SPIRENT COMMUNICATIONS,UK,Technology Hardware & Equipment,72.873615,16.72473943,24.30471583,299.833232,-19.91090464,16.605033,  ,5.538089587,28.859402,-65.2097898,9.625151224,1.514,-2.006472492
277,LEGO,Denmark,Leisure Goods,72.206959,38.20512729,2.123552127,3400.291336,8.446913053,,  ,0,1116.729516,4.82897389,32.84217162,11.755,13.02884615
278,ASTON MARTIN UK,UK,Automobiles & Parts,71.979887,24.76507841,13.06295373,551.023057,-8.956207513,,  ,0,-10.190553,-201.9593747,-1.849387765,1.173,-1.179443976
279,ZUMTOBEL,Austria,Electronic & Electrical Equipment,71.8,7.282670412,5.758599201,1246.831,0.258520315,65.553,10.15644692,5.257568989,12.144,-43.93092941,0.973989258,7.291,1.801172857
280,INDUSTRIA DE TURBO PROPULSORES,Spain,Aerospace & Defence,71.146,-7.505297781,5.895035132,1206.88,3.76443561,,  ,0,47.347,-49.22301464,3.923090945,5.57,  
281,CHRISTIAN DIOR,France,Personal Goods,70,11.11111111,1.468120805,4768,-84.04337204,273,-84.7826087,5.725671141,865,-85.51816508,18.14177852,108.837,0.268089105
282,NEXTER,France,Aerospace & Defence,69.957,22.00383676,12.64848068,553.086191,1.531166027,,  ,0,80.994592,-16.82076102,14.64411756,1.793,0.730337079
283,DYSON TECHNOLOGY,UK,General Industrials,69.139094,-3.500000628,42.26277366,163.593366,8.816521061,,  ,0,72.721431,20.83333382,44.452555,0.64,20.30075188
284,SORIN,Italy,Health Care Equipment & Services,68.199,-0.193177328,9.235225454,738.466,1.008904512,33.281,46.41238837,4.506774855,82.129,74.73883534,11.12156822,3.733,0.160987389
285,NORDEX,Germany,Alternative Energy,67.827,4.374923058,4.745549495,1429.276,32.92239817,73.357,34.46923176,5.132458671,54.913,-217.1627302,3.842015118,2.592,1.368791553
286,ADVA,Germany,Technology Hardware & Equipment,65.993,0.674284145,21.23996627,310.702,-5.867561025,7.409,-19.397302,2.384600035,6.975,-62.96591271,2.244916351,1.425,3.410740203
287,ARLA FOODS,Denmark,Food Producers,65.910619,57.69230732,0.668478259,9859.799949,16.61438034,,  ,0,424.668014,30.50638129,4.307065216,19.577,8.088560071
288,BAVARIAN NORDIC,Denmark,Pharmaceuticals & Biotechnology,65.64269,35.9853238,40.41233794,162.4323,19.26599038,5.949371,112.8342611,3.662677312,4.793658,-212.9478209,2.951172889,0.426,-5.333333333
289,ELRINGKLINGER,Germany,Automobiles & Parts,65.43,9.866675622,5.567416108,1175.231,4.262754373,115.648,12.2185996,9.840448388,164.486,20.86205123,13.99605695,6.716,7.232955453
290,IMI,UK,Industrial Engineering,65.317935,23.19819769,3.138267342,2081.337499,-20.41095889,52.899169,13.29923208,2.541594961,322.290873,-13.98980219,15.48479635,14.466,-0.863486842
291,AUSTRIAMICROSYSTEMS,Austria,Technology Hardware & Equipment,64.06,87.76012662,16.95655511,377.789,-2.540269738,47.087,47.45099267,12.46383563,63.644,-25.48326289,16.84644074,1.394,8.736349454
292,SNAM,Italy,"Gas, Water & Multi-utilities",64,12.28070175,1.71352075,3735,0.134048257,839,-4.004576659,22.46318608,2043,-6.241395135,54.69879518,6.045,-0.362617439
293,ICAP,UK,Financial Services,63.287945,65.62500188,3.826714825,1653.845345,-4.876373597,,  ,0,145.681684,84.84848443,8.808664271,4.94,-0.723472669
294,DMG MORI SEIKI AG,Germany,Industrial Engineering,63.088,12.85867621,3.071142853,2054.219,0.827393463,83.884,49.00261115,4.0834984,160.93,9.180585897,7.834120899,6.722,3.479064039
295,SOGEFI,Italy,Automobiles & Parts,62.873,1.301860952,4.709633877,1334.987,1.194178739,36.03,-20.35280854,2.698902686,107.847,16.34859159,8.078505633,6.834,1.469933185
296,LFB,France,Pharmaceuticals & Biotechnology,62.6,-10.98091636,13.11884923,477.176,2.464027348,,  ,0,19.78,95.45454545,4.145221051,0,  
297,NOVOMATIC,Austria,Travel & Leisure,62.5,20.65637066,3.711181046,1684.1,  ,,  ,0,174.8,  ,10.37943115,0,  
298,BEKAERT,Belgium,Industrial Metals & Mining,62.429,-10.10813691,1.959707788,3185.628,-7.946428159,94.637,-23.28139693,2.970748625,143.935,-387.0662146,4.518261391,21.79,-3.366002927
